route_id,direction_id,stop_sequence,trip_id,stop_id,departure_time,traversal_time_sec,stop_lat,stop_lon,lat_prev,lon_prev,length_m
41,0,8,1002020,6098,35653.0,73.0,40.4161,-80.011821,40.42109,-80.007097,683.9628178482886
41,0,9,1002020,6400,35686.0,33.0,40.413133,-80.010907,40.4161,-80.011821,338.8688861628268
41,0,10,1002020,6401,35751.0,65.0,40.410571,-80.015487,40.413133,-80.010907,481.16293707951434
41,0,11,1002020,6402,35780.0,29.0,40.408661,-80.017676,40.410571,-80.015487,281.8794198190371
41,0,12,1002020,6403,35824.0,44.0,40.405405,-80.018885,40.408661,-80.017676,376.2445830041698
41,0,13,1002020,18657,35863.0,39.0,40.40278,-80.020971,40.405405,-80.018885,341.1690842936551
41,0,14,1002020,6405,35880.0,17.0,40.401903,-80.022071,40.40278,-80.020971,134.8539348131683
41,0,15,1002020,6406,35906.0,26.0,40.400392,-80.023626,40.401903,-80.022071,213.4651397932319
41,0,16,1002020,6407,35940.0,34.0,40.398453,-80.02614,40.400392,-80.023626,302.9963424950949
41,0,17,1002020,6408,35966.0,26.0,40.397784,-80.027957,40.398453,-80.02614,170.90563230483116
41,0,18,1002020,6409,36010.0,44.0,40.396705,-80.031013,40.397784,-80.027957,285.25014289587176
41,0,19,1002020,18655,36057.0,47.0,40.395642,-80.033494,40.396705,-80.031013,241.06823615931708
41,0,20,1002020,6205,36104.0,47.0,40.393816,-80.03611,40.395642,-80.033494,300.50860505205316
41,0,21,1002020,18658,36135.0,31.0,40.39259,-80.037533,40.393816,-80.03611,181.9544261218971
41,0,22,1002020,6207,36170.0,35.0,40.391242,-80.039256,40.39259,-80.037533,209.18877644779775
41,0,23,1002020,18659,36211.0,41.0,40.389702,-80.041496,40.391242,-80.039256,255.5633059292124
41,0,24,1002020,6410,36269.0,58.0,40.387057,-80.043758,40.389702,-80.041496,351.00325106177144
41,0,25,1002020,6411,36300.0,31.0,40.386734,-80.045844,40.387057,-80.043758,180.28912389846684
41,0,26,1002020,6412,36327.0,27.0,40.386426,-80.047699,40.386734,-80.045844,160.8009191942686
41,0,27,1002020,6413,36362.0,35.0,40.38585,-80.049954,40.386426,-80.047699,201.44433560074003
41,0,28,1002020,6414,36420.0,58.0,40.38489,-80.053923,40.38585,-80.049954,352.70673976006026
41,0,29,1002020,4752,36435.0,15.0,40.384526,-80.05546,40.38489,-80.053923,136.32862134262572
41,0,30,1002020,4753,36457.0,22.0,40.383077,-80.056647,40.384526,-80.05546,189.91627194212157
41,0,31,1002020,4754,36476.0,19.0,40.382124,-80.057853,40.383077,-80.056647,147.18682237496787
41,0,32,1002020,4755,36486.0,10.0,40.381722,-80.058773,40.382124,-80.057853,89.83635943695579
41,0,33,1002020,4757,36510.0,24.0,40.380664,-80.061377,40.381722,-80.058773,249.9795932907138
41,0,34,1002020,6415,36528.0,18.0,40.380076,-80.062897,40.380664,-80.061377,144.40042418957387
41,0,35,1002020,6416,36555.0,27.0,40.378362,-80.064644,40.380076,-80.062897,241.29262868243987
41,0,36,1002020,6417,36583.0,28.0,40.376584,-80.067407,40.378362,-80.064644,306.3744650701046
41,0,37,1002020,6418,36613.0,30.0,40.375458,-80.069763,40.376584,-80.067407,235.59890236901018
41,0,38,1002020,18662,36635.0,22.0,40.375006,-80.071841,40.375458,-80.069763,183.06299925704496
41,0,39,1002020,6420,36655.0,20.0,40.374384,-80.07371,40.375006,-80.071841,172.7727113309434
41,0,40,1002020,6421,36678.0,23.0,40.373441,-80.075562,40.374384,-80.07371,188.70205529480486
41,0,41,1002020,6422,36694.0,16.0,40.372632,-80.076426,40.373441,-80.075562,115.97125309380266
41,0,42,1002020,6423,36710.0,16.0,40.372076,-80.077913,40.372632,-80.076426,140.32342772630082
41,0,43,1002020,18663,36728.0,18.0,40.371473,-80.080073,40.372076,-80.077913,194.88182758200017
41,0,44,1002020,6425,36767.0,39.0,40.371838,-80.082474,40.371473,-80.080073,207.41034132897383
41,0,45,1002020,19644,36790.0,23.0,40.373064,-80.083892,40.371838,-80.082474,181.69871289515237
41,0,46,1002020,6426,36805.0,15.0,40.373912,-80.084665,40.373064,-80.083892,114.80095345955824
41,0,47,1002020,18664,36840.0,35.0,40.37523,-80.0876,40.373912,-80.084665,288.60718729961627
41,0,48,1002020,6429,36850.0,10.0,40.375956,-80.088619,40.37523,-80.0876,118.18631940416188
41,0,49,1002020,6430,36870.0,20.0,40.377351,-80.090497,40.375956,-80.088619,222.19066992357023
41,0,50,1002020,6431,36881.0,11.0,40.378087,-80.091418,40.377351,-80.090497,113.06692006530824
41,0,51,1002020,6432,36909.0,28.0,40.377026,-80.092876,40.378087,-80.091418,170.79795653414587
41,0,52,1002020,6434,36958.0,49.0,40.374261,-80.092323,40.377026,-80.092876,311.0026182323269
41,0,53,1002020,6435,36986.0,28.0,40.372217,-80.089814,40.374261,-80.092323,311.1796195661836
41,0,54,1002020,6436,37025.0,39.0,40.369455,-80.085846,40.372217,-80.089814,455.3263282058616
41,0,55,1002020,17453,37038.0,13.0,40.368406,-80.084332,40.369455,-80.085846,173.37040912403953
41,0,56,1002020,6438,37061.0,23.0,40.366837,-80.086314,40.368406,-80.084332,242.14364761627337
41,0,57,1002020,19645,37094.0,33.0,40.364228,-80.086916,40.366837,-80.086314,294.55720349687397
41,0,58,1002020,22638,37134.0,40.0,40.361641,-80.08969,40.364228,-80.086916,371.46763477905307
41,0,59,1002020,6442,37194.0,60.0,40.362213,-80.097662,40.361641,-80.08969,678.4331483263425
41,0,60,1002020,6443,37216.0,22.0,40.361173,-80.100298,40.362213,-80.097662,251.50499902001368
41,0,61,1002020,21712,37235.0,19.0,40.360208,-80.1015,40.361173,-80.100298,147.93977822031883
41,0,62,1002020,6445,37260.0,25.0,40.35871,-80.103917,40.360208,-80.1015,263.98079389327006
41,0,63,1002020,6446,37275.0,15.0,40.358359,-80.105141,40.35871,-80.103917,110.81214955366977
41,0,64,1002020,6056,37306.0,31.0,40.359022,-80.108893,40.358359,-80.105141,326.3476820988963
41,0,65,1002020,6447,37326.0,20.0,40.358016,-80.110706,40.359022,-80.108893,190.03078986156942
41,0,66,1002020,6448,37348.0,22.0,40.356428,-80.110329,40.358016,-80.110706,179.44403104322743
41,0,67,1002020,6449,37364.0,16.0,40.355192,-80.108766,40.356428,-80.110329,190.8650765719463
41,0,68,1002020,6450,37377.0,13.0,40.3544,-80.10759,40.355192,-80.108766,132.98787253088267
41,0,69,1002020,6451,37389.0,12.0,40.353711,-80.106586,40.3544,-80.10759,114.48818867144396
41,0,70,1002020,6452,37397.0,8.0,40.353131,-80.105911,40.353711,-80.106586,86.20316112389986
41,0,71,1002020,6453,37412.0,15.0,40.351765,-80.105209,40.353131,-80.105911,163.1257545338455
41,0,72,1002020,6454,37423.0,11.0,40.350434,-80.104948,40.351765,-80.105209,149.64414904411672
41,0,73,1002020,6528,37440.0,17.0,40.349209,-80.103668,40.350434,-80.104948,174.12652663320594
41,1,1,11350020,6528,32040.0,,40.349209,-80.103668,40.349209,-80.103668,0.0
41,1,2,11350020,18644,32055.0,15.0,40.350351,-80.103735,40.349209,-80.103668,127.11165389753327
41,1,3,11350020,6240,32064.0,9.0,40.350401,-80.104623,40.350351,-80.103735,75.45573806209944
41,1,4,11350020,6242,32105.0,41.0,40.353044,-80.105706,40.350401,-80.104623,307.8845165636172
41,1,5,11350020,6243,32120.0,15.0,40.353823,-80.106611,40.353044,-80.105706,115.69012724286188
41,1,6,11350020,6244,32135.0,15.0,40.354515,-80.10762,40.353823,-80.106611,115.02615647448727
41,1,7,11350020,6245,32149.0,14.0,40.355091,-80.108475,40.354515,-80.10762,96.70113177986948
41,1,8,11350020,6246,32167.0,18.0,40.356213,-80.110138,40.355091,-80.108475,188.20773996961972
41,1,9,11350020,6248,32201.0,34.0,40.358235,-80.110379,40.356213,-80.110138,225.76190433183422
41,1,10,11350020,6250,32273.0,72.0,40.358621,-80.103978,40.358235,-80.110379,544.0625482105897
41,1,11,11350020,6251,32302.0,29.0,40.359865,-80.101768,40.358621,-80.103978,232.80578361567856
41,1,12,11350020,6252,32330.0,28.0,40.361157,-80.100196,40.359865,-80.101768,195.9080979557014
41,1,13,11350020,6253,32356.0,26.0,40.362106,-80.097878,40.361157,-80.100196,222.95224878804797
41,1,14,11350020,22637,32434.0,78.0,40.361568,-80.089981,40.362106,-80.097878,671.7605206358508
41,1,15,11350020,18645,32496.0,62.0,40.364639,-80.086596,40.361568,-80.089981,445.9382286514411
41,1,16,11350020,6258,32533.0,37.0,40.366595,-80.08637,40.364639,-80.086596,218.33876862221592
41,1,17,11350020,18646,32570.0,37.0,40.368861,-80.084835,40.366595,-80.08637,283.548258938211
41,1,18,11350020,6260,32582.0,12.0,40.369478,-80.085734,40.368861,-80.084835,102.50635804422876
41,1,19,11350020,18654,32623.0,41.0,40.371625,-80.088843,40.369478,-80.085734,355.4792126041974
41,1,20,11350020,6263,32669.0,46.0,40.374319,-80.092305,40.371625,-80.088843,419.22260486843686
41,1,21,11350020,6265,32731.0,62.0,40.376844,-80.092911,40.374319,-80.092305,285.4218723342334
41,1,22,11350020,6267,32766.0,35.0,40.378016,-80.09145,40.376844,-80.092911,179.72061153791915
41,1,23,11350020,6268,32781.0,15.0,40.377249,-80.090478,40.378016,-80.09145,118.54520638756024
41,1,24,11350020,6269,32807.0,26.0,40.375889,-80.088639,40.377249,-80.090478,217.10903230111987
41,1,25,11350020,6270,32820.0,13.0,40.375371,-80.087923,40.375889,-80.088639,83.6442248945867
41,1,26,11350020,19731,32863.0,43.0,40.374043,-80.085023,40.375371,-80.087923,286.62781848517324
41,1,27,11350020,6272,32889.0,26.0,40.373069,-80.083982,40.374043,-80.085023,139.66564146252233
41,1,28,11350020,22779,32917.0,28.0,40.371851,-80.082752,40.373069,-80.083982,170.88025137494364
41,1,29,11350020,18647,32972.0,55.0,40.371477,-80.079587,40.371851,-80.082752,271.3287954680629
41,1,30,11350020,6275,32990.0,18.0,40.371967,-80.077895,40.371477,-80.079587,153.34385468286342
41,1,31,11350020,6276,33011.0,21.0,40.37244,-80.076477,40.371967,-80.077895,131.1344290334193
41,1,32,11350020,6277,33026.0,15.0,40.373246,-80.075587,40.37244,-80.076477,117.11843697768916
41,1,33,11350020,6278,33062.0,36.0,40.374374,-80.073425,40.373246,-80.075587,221.98050339194177
41,1,34,11350020,18648,33085.0,23.0,40.374877,-80.071902,40.374374,-80.073425,140.6172512210514
41,1,35,11350020,6280,33138.0,53.0,40.376167,-80.067837,40.374877,-80.071902,373.0282186456438
41,1,36,11350020,6281,33179.0,41.0,40.377887,-80.065164,40.376167,-80.067837,296.3899089555674
41,1,37,11350020,6282,33213.0,34.0,40.37976,-80.063136,40.377887,-80.065164,269.97286631899533
41,1,38,11350020,4746,33241.0,28.0,40.380547,-80.061375,40.37976,-80.063136,172.9394678455382
41,1,39,11350020,4748,33270.0,29.0,40.381424,-80.059059,40.380547,-80.061375,219.07418013753048
41,1,40,11350020,4749,33285.0,15.0,40.381925,-80.05802,40.381424,-80.059059,104.15601795257689
41,1,41,11350020,6283,33312.0,27.0,40.383189,-80.056427,40.381925,-80.05802,194.83410311315563
41,1,42,11350020,4751,33333.0,21.0,40.384303,-80.055672,40.383189,-80.056427,139.40405991569963
41,1,43,11350020,6284,33360.0,27.0,40.384864,-80.053572,40.384303,-80.055672,188.48896053563618
41,1,44,11350020,6285,33415.0,55.0,40.385667,-80.050321,40.384864,-80.053572,289.4680477131348
41,1,45,11350020,6286,33460.0,45.0,40.386325,-80.047861,40.385667,-80.050321,220.82773983323005
41,1,46,11350020,20950,33488.0,28.0,40.386607,-80.04637,40.386325,-80.047861,130.11712412700777
41,1,47,11350020,22797,33538.0,50.0,40.387284,-80.043549,40.386607,-80.04637,250.50526939509234
41,1,48,11350020,18649,33604.0,66.0,40.389661,-80.041336,40.387284,-80.043549,324.0203503004259
41,1,49,11350020,6151,33660.0,56.0,40.391328,-80.038927,40.389661,-80.041336,275.6516390997618
41,1,50,11350020,18650,33691.0,31.0,40.392318,-80.037655,40.391328,-80.038927,154.02275386516618
41,1,51,11350020,21117,33738.0,47.0,40.393828,-80.035899,40.392318,-80.037655,224.2927963657418
41,1,52,11350020,6154,33783.0,45.0,40.395175,-80.033986,40.393828,-80.035899,220.6343681911112
41,1,53,11350020,6288,33862.0,79.0,40.396783,-80.030414,40.395175,-80.033986,351.38555447781306
41,1,54,11350020,6289,33910.0,48.0,40.397479,-80.028444,40.396783,-80.030414,183.9026603017372
41,1,55,11350020,6291,33960.0,50.0,40.398558,-80.025756,40.397479,-80.028444,257.3093148802264
41,1,56,11350020,18652,33991.0,31.0,40.400055,-80.023769,40.398558,-80.025756,236.68519776435056
41,1,57,11350020,6293,34021.0,30.0,40.401657,-80.022164,40.400055,-80.023769,224.0603693848596
41,1,58,11350020,18653,34045.0,24.0,40.402687,-80.020869,40.401657,-80.022164,158.5616987146124
41,1,59,11350020,19717,34088.0,43.0,40.405178,-80.01879,40.402687,-80.020869,328.1937761618348
41,1,60,11350020,6296,34140.0,52.0,40.408332,-80.01776,40.405178,-80.01879,361.39003523079606
41,1,61,11350020,22642,34175.0,35.0,40.410348,-80.015592,40.408332,-80.01776,289.7341557244052
41,1,62,11350020,6298,34220.0,45.0,40.411343,-80.012146,40.410348,-80.015592,312.03155154139785
41,1,63,11350020,6299,34250.0,30.0,40.412922,-80.010819,40.411343,-80.012146,208.44576871608857
41,1,64,11350020,6094,34293.0,43.0,40.416432,-80.011833,40.412922,-80.010819,399.6242493373081
41,1,65,11350020,6095,34380.0,87.0,40.421255,-80.006804,40.416432,-80.011833,684.7333594794577
41,1,66,11350020,9827,34658.0,278.0,40.431789,-80.003705,40.421255,-80.006804,1200.342566221924
41,1,67,11350020,11216,34738.0,80.0,40.431895,-80.003312,40.431789,-80.003705,35.28977170512735
41,1,68,11350020,4828,34901.0,163.0,40.437066,-80.001663,40.431895,-80.003312,591.685335254669
41,1,69,11350020,4829,34978.0,77.0,40.439076,-80.001471,40.437066,-80.001663,224.09202212802128
41,1,70,11350020,21711,35006.0,28.0,40.440292,-80.00064,40.439076,-80.001471,152.40900363269247
41,1,71,11350020,4832,35061.0,55.0,40.441801,-79.999643,40.440292,-80.00064,187.81254995050054
41,1,72,11350020,4833,35100.0,39.0,40.441593,-79.99826,40.441801,-79.999643,119.3023126880222
43,0,1,3733020,4833,31020.0,,40.441593,-79.99826,40.441593,-79.99826,0.0
43,0,2,3733020,22870,31074.0,54.0,40.440232,-79.998609,40.441593,-79.99826,154.1916401690945
43,0,3,3733020,4838,31102.0,28.0,40.439558,-79.999055,40.440232,-79.998609,83.9135247899428
43,0,4,3733020,4839,31143.0,41.0,40.438302,-79.999898,40.439558,-79.999055,156.8281800608346
43,0,5,3733020,4840,31197.0,54.0,40.436891,-80.000842,40.438302,-79.999898,176.0660881845104
43,0,6,3733020,4841,31380.0,183.0,40.431835,-80.003456,40.436891,-80.000842,604.1672291728664
43,0,7,3733020,19314,31473.0,93.0,40.42787,-79.996323,40.431835,-80.003456,747.5936754287391
43,0,8,3733020,7027,31578.0,105.0,40.424948,-79.990318,40.42787,-79.996323,603.2714821947859
43,0,9,3733020,19309,31642.0,64.0,40.423464,-79.989236,40.424948,-79.990318,188.72783888666518
43,0,10,3733020,7029,31675.0,33.0,40.421958,-79.992244,40.423464,-79.989236,304.7604505813029
43,0,11,3733020,4884,31699.0,24.0,40.421845,-79.993579,40.421958,-79.992244,113.70647923654714
43,0,12,3733020,4886,31740.0,41.0,40.421712,-79.997246,40.421845,-79.993579,310.770664588278
43,0,13,3733020,19653,31768.0,28.0,40.423641,-79.997427,40.421712,-79.997246,215.04185202478573
43,0,14,3733020,6729,31804.0,36.0,40.425692,-79.997492,40.423641,-79.997427,228.1274785830034
43,0,15,3733020,6730,31820.0,16.0,40.42572,-79.998641,40.425692,-79.997492,97.30919418185249
43,0,16,3733020,6731,31836.0,16.0,40.425687,-79.999805,40.42572,-79.998641,98.59738646076678
43,0,17,3733020,6732,31852.0,16.0,40.425654,-80.001036,40.425687,-79.999805,104.2650697111427
43,0,18,3733020,19311,31881.0,29.0,40.425932,-80.002596,40.425654,-80.001036,135.61907384521328
43,0,19,3733020,6734,31897.0,16.0,40.426867,-80.002561,40.425932,-80.002596,104.00960544141462
43,0,20,3733020,6735,31926.0,29.0,40.427069,-80.005214,40.426867,-80.002561,225.68473214542468
43,0,21,3733020,6736,31954.0,28.0,40.426699,-80.006925,40.427069,-80.005214,150.5588085462252
43,0,22,3733020,6737,31967.0,13.0,40.426387,-80.007529,40.426699,-80.006925,61.78573248662998
43,0,23,3733020,22822,31990.0,23.0,40.42551,-80.008386,40.426387,-80.007529,121.54072416457589
43,0,24,3733020,19312,32015.0,25.0,40.424238,-80.009206,40.42551,-80.008386,157.55397270550225
43,0,25,3733020,6739,32044.0,29.0,40.422517,-80.010143,40.424238,-80.009206,207.15310521570774
43,0,26,3733020,6740,32058.0,14.0,40.421852,-80.010375,40.422517,-80.010143,76.5082901857464
43,0,27,3733020,6741,32100.0,42.0,40.419703,-80.011424,40.421852,-80.010375,254.92486713559023
43,0,28,3733020,22307,32120.0,20.0,40.418614,-80.012159,40.419703,-80.011424,136.14207125551826
43,0,29,3733020,6718,32202.0,82.0,40.415577,-80.011391,40.418614,-80.012159,343.90139210731826
43,0,30,3733020,6722,32351.0,149.0,40.420575,-80.006069,40.415577,-80.011391,715.4367803345496
43,0,31,3733020,6723,32379.0,28.0,40.420787,-80.004713,40.420575,-80.006069,117.18539899715444
43,0,32,3733020,4764,32460.0,81.0,40.421135,-80.006111,40.420787,-80.004713,124.5105119567193
43,1,1,11233020,4764,21240.0,,40.421135,-80.006111,40.421135,-80.006111,0.0
43,1,2,11233020,19650,21328.0,88.0,40.42007,-80.007921,40.421135,-80.006111,193.6520865935782
43,1,3,11233020,6776,21410.0,82.0,40.415711,-80.011537,40.42007,-80.007921,573.2733498807297
43,1,4,11233020,22306,21467.0,57.0,40.418525,-80.012126,40.415711,-80.011537,316.85111300946784
43,1,5,11233020,19303,21480.0,13.0,40.419551,-80.011432,40.418525,-80.012126,128.32501779864094
43,1,6,11233020,6688,21529.0,49.0,40.421829,-80.010291,40.419551,-80.011432,271.0933755818067
43,1,7,11233020,19651,21547.0,18.0,40.422415,-80.010093,40.421829,-80.010291,67.28148404230166
43,1,8,11233020,6690,21578.0,31.0,40.423994,-80.009245,40.422415,-80.010093,189.68431307766505
43,1,9,11233020,6691,21591.0,13.0,40.424553,-80.008908,40.423994,-80.009245,68.39146483944302
43,1,10,11233020,6692,21628.0,37.0,40.426144,-80.007845,40.424553,-80.008908,198.47940494437944
43,1,11,11233020,6693,21657.0,29.0,40.426808,-80.006381,40.426144,-80.007845,144.2497533940399
43,1,12,11233020,6694,21673.0,16.0,40.426997,-80.00528,40.426808,-80.006381,95.5348707957198
43,1,13,11233020,15885,21700.0,27.0,40.425795,-80.005168,40.426997,-80.00528,133.99229376091148
43,1,14,11233020,15886,21716.0,16.0,40.42545,-80.004162,40.425795,-80.005168,93.39718309099044
43,1,15,11233020,15887,21737.0,21.0,40.425539,-80.002824,40.42545,-80.004162,113.68955170865992
43,1,16,11233020,19307,21766.0,29.0,40.425594,-80.001007,40.425539,-80.002824,153.92541282614275
43,1,17,11233020,6698,21784.0,18.0,40.425624,-79.999828,40.425594,-80.001007,99.85466217542185
43,1,18,11233020,6699,21803.0,19.0,40.425655,-79.99866,40.425624,-79.999828,98.92783599708854
43,1,19,11233020,6700,21819.0,16.0,40.425688,-79.997641,40.425655,-79.99866,86.33332715153655
43,1,20,11233020,6701,21860.0,41.0,40.423805,-79.997515,40.425688,-79.997641,209.65181712568403
43,1,21,11233020,6702,21883.0,23.0,40.422607,-79.997475,40.423805,-79.997515,133.25473646331156
43,1,22,11233020,6720,21900.0,17.0,40.421773,-79.997443,40.422607,-79.997475,92.77625415172383
43,1,23,11233020,4771,21942.0,42.0,40.421767,-79.993842,40.421773,-79.997443,304.83231929449937
43,1,24,11233020,4772,21961.0,19.0,40.421789,-79.992502,40.421767,-79.993842,113.45994384154079
43,1,25,11233020,6993,22012.0,51.0,40.423457,-79.989092,40.421789,-79.992502,343.11024090023966
43,1,26,11233020,19305,22093.0,81.0,40.425288,-79.990457,40.423457,-79.989092,234.10033770789678
43,1,27,11233020,6995,22134.0,41.0,40.426487,-79.99288,40.425288,-79.990457,244.6234314425163
43,1,28,11233020,6996,22205.0,71.0,40.427951,-79.996336,40.426487,-79.99288,334.7778695754806
43,1,29,11233020,19306,22273.0,68.0,40.430326,-80.000526,40.427951,-79.996336,442.17778611349286
43,1,30,11233020,6998,22286.0,13.0,40.430674,-80.001154,40.430326,-80.000526,65.74780474363588
43,1,31,11233020,11216,22320.0,34.0,40.431895,-80.003312,40.430674,-80.001154,227.58602790377648
43,1,32,11233020,4828,22624.0,304.0,40.437066,-80.001663,40.431895,-80.003312,591.685335254669
43,1,33,11233020,4829,22766.0,142.0,40.439076,-80.001471,40.437066,-80.001663,224.09202212802128
43,1,34,11233020,21711,22818.0,52.0,40.440292,-80.00064,40.439076,-80.001471,152.40900363269247
43,1,35,11233020,4832,22921.0,103.0,40.441801,-79.999643,40.440292,-80.00064,187.81254995050054
43,1,36,11233020,4833,22980.0,59.0,40.441593,-79.99826,40.441801,-79.999643,119.3023126880222
44,0,2,11437020,1407,29100.0,,40.444022,-79.992052,40.441593,-79.99826,590.7180366757757
44,0,3,11437020,7279,29202.0,102.0,40.44381,-79.994892,40.444022,-79.992052,241.48565613731077
44,0,4,11437020,7280,29340.0,138.0,40.441684,-79.997611,40.44381,-79.994892,329.8936969044469
44,0,5,11437020,22870,29393.0,53.0,40.440232,-79.998609,40.441684,-79.997611,182.21153432488538
44,0,6,11437020,4838,29406.0,13.0,40.439558,-79.999055,40.440232,-79.998609,83.9135247899428
44,0,7,11437020,4839,29432.0,26.0,40.438302,-79.999898,40.439558,-79.999055,156.8281800608346
44,0,8,11437020,4840,29482.0,50.0,40.436891,-80.000842,40.438302,-79.999898,176.0660881845104
44,0,9,11437020,6096,29588.0,106.0,40.43296,-80.003494,40.436891,-80.000842,491.36793089354734
44,0,10,11437020,19685,29880.0,292.0,40.42109,-80.007097,40.43296,-80.003494,1354.66199562068
44,0,11,11437020,6721,29965.0,85.0,40.416928,-80.011307,40.42109,-80.007097,584.1221166993834
44,0,12,11437020,6722,30053.0,88.0,40.420575,-80.006069,40.416928,-80.011307,600.8997992608794
44,0,13,11437020,6723,30078.0,25.0,40.420787,-80.004713,40.420575,-80.006069,117.18539899715444
44,0,14,11437020,4767,30125.0,47.0,40.42099,-80.000733,40.420787,-80.004713,337.674387187172
44,0,15,11437020,6999,30180.0,55.0,40.421343,-79.997436,40.42099,-80.000733,281.84653107439993
44,0,16,11437020,7000,30212.0,32.0,40.420122,-79.997403,40.421343,-79.997436,135.79793398577596
44,0,17,11437020,7001,30240.0,28.0,40.420018,-79.998776,40.420122,-79.997403,116.80390973834687
44,0,18,11437020,21685,30268.0,28.0,40.41999,-80.000383,40.420018,-79.998776,136.07484137071293
44,0,19,11437020,21686,30296.0,28.0,40.419956,-80.002324,40.41999,-80.000383,164.35726728584189
44,0,20,11437020,21687,30344.0,48.0,40.419154,-80.005545,40.419956,-80.002324,286.8854683994897
44,0,21,11437020,7007,30372.0,28.0,40.418334,-80.005373,40.419154,-80.005545,92.33527594396729
44,0,22,11437020,21689,30397.0,25.0,40.417422,-80.005029,40.418334,-80.005373,105.50857295974937
44,0,23,11437020,7012,30420.0,23.0,40.416665,-80.004943,40.417422,-80.005029,84.48895362481937
44,0,24,11437020,21691,30434.0,14.0,40.416567,-80.004018,40.416665,-80.004943,79.06359207289823
44,0,25,11437020,7014,30461.0,27.0,40.416594,-80.00242,40.416567,-80.004018,135.31752385674287
44,0,26,11437020,7015,30488.0,27.0,40.416631,-80.0005,40.416594,-80.00242,162.59622016139494
44,0,27,11437020,21694,30513.0,25.0,40.416668,-79.998687,40.416631,-80.0005,153.54075660370486
44,0,28,11437020,7019,30534.0,21.0,40.416524,-79.997257,40.416668,-79.998687,122.11588667280314
44,0,29,11437020,21696,30561.0,27.0,40.416442,-79.995236,40.416524,-79.997257,171.3377755755999
44,0,30,11437020,21697,30590.0,29.0,40.416501,-79.993203,40.416442,-79.995236,172.23591309529573
44,0,31,11437020,7022,30624.0,34.0,40.41657,-79.990823,40.416501,-79.993203,201.63328993751003
44,0,32,11437020,2675,30651.0,27.0,40.415178,-79.990587,40.41657,-79.990823,156.0677225390132
44,0,33,11437020,22649,30670.0,19.0,40.414356,-79.990064,40.415178,-79.990587,101.56226703414474
44,0,34,11437020,2608,30690.0,20.0,40.414406,-79.988298,40.414356,-79.990064,149.6150594677256
44,0,35,11437020,21702,30720.0,30.0,40.413937,-79.987155,40.414406,-79.988298,109.92604572924562
44,0,36,11437020,21703,30765.0,45.0,40.414052,-79.98338,40.413937,-79.987155,319.8536749280515
44,0,37,11437020,21705,30796.0,31.0,40.413523,-79.981787,40.414052,-79.98338,147.13609139166337
44,0,38,11437020,21706,30819.0,23.0,40.41348,-79.980558,40.413523,-79.981787,104.1598060296693
44,0,39,11437020,21707,30841.0,22.0,40.413481,-79.97922,40.41348,-79.980558,113.27828889232212
44,0,40,11437020,21708,30878.0,37.0,40.412694,-79.977435,40.413481,-79.97922,174.63193232744646
44,0,41,11437020,11615,30900.0,22.0,40.411581,-79.977276,40.412694,-79.977435,124.49009421983746
44,0,42,11437020,20258,30933.0,33.0,40.409729,-79.977393,40.411581,-79.977276,206.1714070872206
44,0,43,11437020,21557,31119.0,186.0,40.39695,-79.978243,40.409729,-79.977393,1422.7835987476162
44,0,44,11437020,21558,31173.0,54.0,40.39642,-79.973911,40.39695,-79.978243,371.5524594142105
44,0,45,11437020,21559,31206.0,33.0,40.396297,-79.971179,40.39642,-79.973911,231.760319866595
44,0,46,11437020,21560,31242.0,36.0,40.397905,-79.969258,40.396297,-79.971179,241.73025735783364
44,0,47,11437020,21561,31280.0,38.0,40.399361,-79.967839,40.397905,-79.969258,201.61999729740086
44,0,48,11437020,21562,31306.0,26.0,40.398782,-79.964679,40.399361,-79.967839,275.22648835821104
44,0,49,11437020,21563,31342.0,36.0,40.397482,-79.966032,40.398782,-79.964679,184.45328546135298
44,0,50,11437020,21564,31387.0,45.0,40.394864,-79.96638,40.397482,-79.966032,292.59661250513307
44,0,51,11437020,21565,31408.0,21.0,40.39565,-79.968252,40.394864,-79.96638,181.02671981437518
44,0,52,11437020,21566,31440.0,32.0,40.394198,-79.97104,40.39565,-79.968252,286.02932340109993
44,0,53,11437020,21586,31470.0,30.0,40.39368,-79.972645,40.394198,-79.97104,147.62312506505705
44,0,54,11437020,21568,31496.0,26.0,40.393354,-79.974616,40.39368,-79.972645,170.80979724620389
44,0,55,11437020,21569,31518.0,22.0,40.393085,-79.976218,40.393354,-79.974616,138.9281299670921
44,0,56,11437020,21570,31540.0,22.0,40.391876,-79.976398,40.393085,-79.976218,135.2963764074425
44,0,57,11437020,21571,31574.0,34.0,40.390026,-79.976292,40.391876,-79.976398,205.90669430484505
44,0,58,11437020,21572,31609.0,35.0,40.387752,-79.976442,40.390026,-79.976292,253.1765542843171
44,0,59,11437020,21573,31661.0,52.0,40.385389,-79.976615,40.387752,-79.976442,263.1622115721276
44,0,60,11437020,21574,31701.0,40.0,40.38489,-79.973664,40.385389,-79.976615,256.0285999171423
44,0,61,11437020,21575,31740.0,39.0,40.385616,-79.971512,40.38489,-79.973664,199.34700926336447
44,0,62,11437020,21576,31755.0,15.0,40.385774,-79.969459,40.385616,-79.971512,174.76887431943504
44,0,63,11437020,21577,31769.0,14.0,40.385803,-79.967536,40.385774,-79.969459,162.9046127698851
