4678,4600,sc0.09,0,"[4678.0, 11456.0, 11369.0, 12177.0, 11914.0, 10147.0, 10018.0, 12742.0, 9494.0, 12063.0, 10378.0, 9738.0, 12883.0, 12536.0, 11076.0, 10865.0, 9680.0, 12428.0, 5074.0, 6837.0, 8554.0, 8555.0, 8556.0, 8557.0, 8558.0, 8559.0, 8560.0, 8561.0, 8562.0, 8563.0, 8564.0, 8565.0, 6975.0, 8567.0, 8568.0, 8570.0, 7573.0, 7576.0, 7578.0, 7580.0, 7582.0, 6285.0, 6291.0, 6293.0, 6295.0, 6297.0, 6304.0, 7726.0, 5488.0, 4600.0]","[21940.0, 142880.0, 142623.0, 144978.0, 144234.0, 138981.0, 138603.0, 146695.0, 137093.0, 144660.0, 139650.0, 137800.0, 147081.0, 146052.0, 141757.0, 141128.0, 137630.0, 145715.0, 50742.0, 131477.0, 134828.0, 134830.0, 134832.0, 134834.0, 134836.0, 134838.0, 134840.0, 134842.0, 134844.0, 134846.0, 134848.0, 134850.0, 131749.0, 134854.0, 134856.0, 134860.0, 132921.0, 132927.0, 132931.0, 132935.0, 132939.0, 130404.0, 130416.0, 130420.0, 130424.0, 130428.0, 130442.0, 133207.0, 81158.0]",21.519348982721567,246.0
4678,4600,sc0.09,6,"[4678.0, 18389.0, 15890.0, 15803.0, 16623.0, 17853.0, 14442.0, 17196.0, 13914.0, 16504.0, 14806.0, 14160.0, 13613.0, 14761.0, 15719.0, 14114.0, 16164.0, 13894.0, 14718.0, 14973.0, 14680.0, 17713.0, 17140.0, 15138.0, 16397.0, 15802.0, 16148.0, 15586.0, 17072.0, 16825.0, 13847.0, 15087.0, 15071.0, 14527.0, 17119.0, 14171.0, 14228.0, 15006.0, 15547.0, 15365.0, 15760.0, 15546.0, 15301.0, 14025.0, 13921.0, 16346.0, 15147.0, 14513.0, 14521.0, 15095.0, 16913.0, 15042.0, 15198.0, 16686.0, 17502.0, 17204.0, 17755.0, 14437.0, 17767.0, 15363.0, 17897.0, 17232.0, 16186.0, 13654.0, 17886.0, 15795.0, 16044.0, 17747.0, 15051.0, 14882.0, 17901.0, 4600.0]","[21941.0, 162271.0, 155889.0, 155632.0, 158000.0, 161631.0, 151595.0, 159728.0, 150081.0, 157678.0, 152649.0, 150787.0, 149251.0, 152534.0, 155378.0, 150650.0, 156712.0, 150031.0, 152400.0, 153174.0, 152291.0, 161205.0, 159542.0, 153675.0, 157371.0, 155627.0, 156654.0, 155001.0, 159324.0, 158577.0, 149906.0, 153512.0, 153463.0, 151844.0, 159477.0, 150817.0, 150986.0, 153275.0, 154886.0, 154360.0, 155506.0, 154879.0, 154149.0, 150397.0, 150114.0, 157229.0, 153701.0, 151801.0, 151824.0, 153536.0, 158855.0, 153369.0, 153847.0, 158174.0, 160596.0, 159750.0, 161337.0, 151577.0, 161381.0, 154353.0, 161764.0, 159822.0, 156770.0, 149377.0, 161728.0, 155608.0, 156354.0, 161307.0, 153397.0, 152890.0, 161772.0]",22.066407024860382,120.0
4678,4600,sc0.09,12,"[4678.0, 18389.0, 15890.0, 15803.0, 16623.0, 17853.0, 14442.0, 17196.0, 13914.0, 16504.0, 14806.0, 14160.0, 13613.0, 14761.0, 15719.0, 14114.0, 16164.0, 13894.0, 14718.0, 14973.0, 14680.0, 17713.0, 17140.0, 15138.0, 16397.0, 15802.0, 16148.0, 15586.0, 17072.0, 16825.0, 13847.0, 15087.0, 15071.0, 14527.0, 17119.0, 14171.0, 14228.0, 15006.0, 15547.0, 15365.0, 15760.0, 15546.0, 15301.0, 14025.0, 13921.0, 16346.0, 15147.0, 14513.0, 14521.0, 15095.0, 16913.0, 15042.0, 15198.0, 16686.0, 17502.0, 17204.0, 17755.0, 14437.0, 17767.0, 15363.0, 17897.0, 17232.0, 16186.0, 13654.0, 17886.0, 15795.0, 16044.0, 17747.0, 15051.0, 14882.0, 17901.0, 4600.0]","[21941.0, 162271.0, 155889.0, 155632.0, 158000.0, 161631.0, 151595.0, 159728.0, 150081.0, 157678.0, 152649.0, 150787.0, 149251.0, 152534.0, 155378.0, 150650.0, 156712.0, 150031.0, 152400.0, 153174.0, 152291.0, 161205.0, 159542.0, 153675.0, 157371.0, 155627.0, 156654.0, 155001.0, 159324.0, 158577.0, 149906.0, 153512.0, 153463.0, 151844.0, 159477.0, 150817.0, 150986.0, 153275.0, 154886.0, 154360.0, 155506.0, 154879.0, 154149.0, 150397.0, 150114.0, 157229.0, 153701.0, 151801.0, 151824.0, 153536.0, 158855.0, 153369.0, 153847.0, 158174.0, 160596.0, 159750.0, 161337.0, 151577.0, 161381.0, 154353.0, 161764.0, 159822.0, 156770.0, 149377.0, 161728.0, 155608.0, 156354.0, 161307.0, 153397.0, 152890.0, 161772.0]",22.08416699618101,120.0
4678,4600,sc0.09,18,"[4678.0, 18389.0, 15890.0, 15803.0, 16623.0, 17853.0, 14442.0, 17196.0, 13914.0, 16504.0, 14806.0, 14160.0, 13613.0, 14761.0, 15719.0, 14114.0, 16164.0, 13894.0, 14718.0, 14973.0, 14680.0, 17713.0, 17140.0, 15138.0, 16397.0, 15802.0, 16148.0, 15586.0, 17072.0, 16825.0, 13847.0, 15087.0, 15071.0, 14527.0, 17119.0, 14171.0, 14228.0, 15006.0, 15547.0, 15365.0, 15760.0, 15546.0, 15301.0, 14025.0, 13921.0, 16346.0, 15147.0, 14513.0, 14521.0, 15095.0, 16913.0, 15042.0, 15198.0, 16686.0, 17502.0, 17204.0, 17755.0, 14437.0, 17767.0, 15363.0, 17897.0, 17232.0, 16186.0, 13654.0, 17886.0, 15795.0, 16044.0, 17747.0, 15051.0, 14882.0, 17901.0, 4600.0]","[21941.0, 162271.0, 155889.0, 155632.0, 158000.0, 161631.0, 151595.0, 159728.0, 150081.0, 157678.0, 152649.0, 150787.0, 149251.0, 152534.0, 155378.0, 150650.0, 156712.0, 150031.0, 152400.0, 153174.0, 152291.0, 161205.0, 159542.0, 153675.0, 157371.0, 155627.0, 156654.0, 155001.0, 159324.0, 158577.0, 149906.0, 153512.0, 153463.0, 151844.0, 159477.0, 150817.0, 150986.0, 153275.0, 154886.0, 154360.0, 155506.0, 154879.0, 154149.0, 150397.0, 150114.0, 157229.0, 153701.0, 151801.0, 151824.0, 153536.0, 158855.0, 153369.0, 153847.0, 158174.0, 160596.0, 159750.0, 161337.0, 151577.0, 161381.0, 154353.0, 161764.0, 159822.0, 156770.0, 149377.0, 161728.0, 155608.0, 156354.0, 161307.0, 153397.0, 152890.0, 161772.0]",22.100712038576603,120.0
4678,4600,sc0.09,24,"[4678.0, 11456.0, 11369.0, 12177.0, 13393.0, 10018.0, 12742.0, 9494.0, 12063.0, 10378.0, 9738.0, 12883.0, 12536.0, 12883.0, 12536.0, 12883.0, 12536.0, 11076.0, 10865.0, 9680.0, 12428.0, 5074.0, 6837.0, 8554.0, 8555.0, 8556.0, 8557.0, 8558.0, 8559.0, 8560.0, 8561.0, 8562.0, 8563.0, 8564.0, 8565.0, 6975.0, 8567.0, 8568.0, 8570.0, 7573.0, 7576.0, 7578.0, 7580.0, 7582.0, 6285.0, 6291.0, 6293.0, 6295.0, 6297.0, 6304.0, 7726.0, 5488.0, 4600.0]","[21940.0, 142880.0, 142623.0, 144979.0, 148591.0, 138603.0, 146695.0, 137093.0, 144660.0, 139650.0, 137800.0, 147081.0, 146053.0, 147081.0, 146053.0, 147081.0, 146052.0, 141757.0, 141128.0, 137630.0, 145715.0, 50742.0, 131477.0, 134828.0, 134830.0, 134832.0, 134834.0, 134836.0, 134838.0, 134840.0, 134842.0, 134844.0, 134846.0, 134848.0, 134850.0, 131749.0, 134854.0, 134856.0, 134860.0, 132921.0, 132927.0, 132931.0, 132935.0, 132939.0, 130404.0, 130416.0, 130420.0, 130424.0, 130428.0, 130442.0, 133207.0, 81158.0]",22.03247093781829,257.0
4678,4600,sc0.09,30,"[4678.0, 11456.0, 11369.0, 12177.0, 11914.0, 10147.0, 10018.0, 12742.0, 9494.0, 12063.0, 10378.0, 9738.0, 12883.0, 12536.0, 11076.0, 10865.0, 9680.0, 12428.0, 5074.0, 6837.0, 8554.0, 8555.0, 8556.0, 8557.0, 8558.0, 8559.0, 8560.0, 8561.0, 8562.0, 8563.0, 8564.0, 8565.0, 6975.0, 8567.0, 8568.0, 8570.0, 7573.0, 7576.0, 7578.0, 7580.0, 7582.0, 6285.0, 6291.0, 6293.0, 6295.0, 6297.0, 6304.0, 7726.0, 5488.0, 4600.0]","[21940.0, 142880.0, 142623.0, 144978.0, 144234.0, 138981.0, 138603.0, 146695.0, 137093.0, 144660.0, 139650.0, 137800.0, 147081.0, 146052.0, 141757.0, 141128.0, 137630.0, 145715.0, 50742.0, 131477.0, 134828.0, 134830.0, 134832.0, 134834.0, 134836.0, 134838.0, 134840.0, 134842.0, 134844.0, 134846.0, 134848.0, 134850.0, 131749.0, 134854.0, 134856.0, 134860.0, 132921.0, 132927.0, 132931.0, 132935.0, 132939.0, 130404.0, 130416.0, 130420.0, 130424.0, 130428.0, 130442.0, 133207.0, 81158.0]",21.84429993107915,252.0
4678,4600,sc0.09,36,"[4678.0, 11456.0, 11369.0, 12177.0, 13393.0, 10018.0, 12742.0, 9494.0, 12063.0, 10378.0, 9738.0, 9194.0, 10334.0, 11285.0, 9692.0, 11726.0, 9474.0, 10291.0, 10545.0, 10254.0, 13255.0, 12686.0, 12806.0, 10809.0, 10583.0, 11561.0, 11329.0, 11122.0, 4422.0, 2094.0, 1658.0, 2158.0, 4274.0, 1819.0, 4285.0, 2345.0, 274.0, 1109.0, 3875.0, 942.0, 2975.0, 4087.0, 721.0, 777.0, 1549.0, 2086.0, 1906.0, 2298.0, 2085.0, 1842.0, 575.0, 472.0, 2879.0, 1689.0, 1060.0, 1068.0, 1637.0, 3433.0, 1584.0, 1740.0, 3212.0, 4016.0, 3722.0, 4269.0, 985.0, 4281.0, 1904.0, 4409.0, 3750.0, 2720.0, 206.0, 4398.0, 2333.0, 2580.0, 4261.0, 4139.0, 3483.0, 152.0, 3907.0, 973.0, 4420.0, 4600.0]","[21940.0, 142880.0, 142623.0, 144979.0, 148591.0, 138603.0, 146695.0, 137093.0, 144660.0, 139650.0, 137797.0, 136265.0, 139536.0, 142369.0, 137660.0, 143698.0, 137043.0, 139402.0, 140175.0, 139295.0, 148166.0, 146510.0, 146875.0, 140970.0, 140289.0, 143185.0, 142503.0, 141896.0, 11737.0, 5403.0, 4279.0, 5571.0, 11045.0, 4683.0, 11080.0, 6062.0, 727.0, 2830.0, 10008.0, 2387.0, 7664.0, 10557.0, 1823.0, 1974.0, 3992.0, 5386.0, 4927.0, 5937.0, 5381.0, 4746.0, 1449.0, 1200.0, 7437.0, 4364.0, 2698.0, 2720.0, 4221.0, 8846.0, 4079.0, 4490.0, 8271.0, 10376.0, 9625.0, 11032.0, 2493.0, 11068.0, 4921.0, 11411.0, 9691.0, 7036.0, 559.0, 11380.0, 6031.0, 6674.0, 11009.0, 10695.0, 8983.0, 413.0, 10084.0, 2463.0, 11592.0]",22.1343219447881,277.0
4678,4600,sc0.09,42,"[4678.0, 11456.0, 11369.0, 12177.0, 13393.0, 10018.0, 12742.0, 9494.0, 12063.0, 10378.0, 9738.0, 9194.0, 10334.0, 11285.0, 9692.0, 11726.0, 9474.0, 10291.0, 10545.0, 10254.0, 13255.0, 12686.0, 12806.0, 10809.0, 10583.0, 11561.0, 11329.0, 11122.0, 4422.0, 2094.0, 1658.0, 2158.0, 4274.0, 1819.0, 4285.0, 2345.0, 274.0, 1109.0, 3875.0, 942.0, 2975.0, 4087.0, 721.0, 777.0, 1549.0, 2086.0, 1906.0, 2298.0, 2085.0, 1842.0, 575.0, 472.0, 2879.0, 1689.0, 1060.0, 1068.0, 1637.0, 3433.0, 1584.0, 1740.0, 3212.0, 4016.0, 3722.0, 4269.0, 985.0, 4281.0, 1904.0, 4409.0, 3750.0, 2720.0, 206.0, 4398.0, 2333.0, 2580.0, 4261.0, 4139.0, 3483.0, 152.0, 3907.0, 973.0, 4420.0, 4600.0]","[21940.0, 142880.0, 142623.0, 144979.0, 148591.0, 138603.0, 146695.0, 137093.0, 144660.0, 139650.0, 137797.0, 136265.0, 139536.0, 142369.0, 137660.0, 143698.0, 137043.0, 139402.0, 140175.0, 139295.0, 148166.0, 146510.0, 146875.0, 140970.0, 140289.0, 143185.0, 142503.0, 141896.0, 11737.0, 5403.0, 4279.0, 5571.0, 11045.0, 4683.0, 11080.0, 6062.0, 727.0, 2830.0, 10008.0, 2387.0, 7664.0, 10557.0, 1823.0, 1974.0, 3992.0, 5386.0, 4927.0, 5937.0, 5381.0, 4746.0, 1449.0, 1200.0, 7437.0, 4364.0, 2698.0, 2720.0, 4221.0, 8846.0, 4079.0, 4490.0, 8271.0, 10376.0, 9625.0, 11032.0, 2493.0, 11068.0, 4921.0, 11411.0, 9691.0, 7036.0, 559.0, 11380.0, 6031.0, 6674.0, 11009.0, 10695.0, 8983.0, 413.0, 10084.0, 2463.0, 11592.0]",22.1343219447881,277.0
4678,4600,sc0.09,48,"[4678.0, 11456.0, 11369.0, 12177.0, 13393.0, 10018.0, 12742.0, 9494.0, 12063.0, 10378.0, 9738.0, 9194.0, 10334.0, 11285.0, 9692.0, 11726.0, 9474.0, 10291.0, 10545.0, 10254.0, 13255.0, 12686.0, 12806.0, 10809.0, 10583.0, 11561.0, 11329.0, 11122.0, 4422.0, 2094.0, 1658.0, 2158.0, 4274.0, 1819.0, 4285.0, 2345.0, 274.0, 1109.0, 3875.0, 942.0, 2975.0, 4087.0, 721.0, 777.0, 1549.0, 2086.0, 1906.0, 2298.0, 2085.0, 1842.0, 575.0, 472.0, 2879.0, 1689.0, 1060.0, 1068.0, 1637.0, 3433.0, 1584.0, 1740.0, 3212.0, 4016.0, 3722.0, 4269.0, 985.0, 4281.0, 1904.0, 4409.0, 3750.0, 2720.0, 206.0, 4398.0, 2333.0, 2580.0, 4261.0, 4139.0, 3483.0, 152.0, 3907.0, 973.0, 4420.0, 4600.0]","[21940.0, 142880.0, 142623.0, 144979.0, 148591.0, 138603.0, 146695.0, 137093.0, 144660.0, 139650.0, 137797.0, 136265.0, 139536.0, 142369.0, 137660.0, 143698.0, 137043.0, 139402.0, 140175.0, 139295.0, 148166.0, 146510.0, 146875.0, 140970.0, 140289.0, 143185.0, 142503.0, 141896.0, 11737.0, 5403.0, 4279.0, 5571.0, 11045.0, 4683.0, 11080.0, 6062.0, 727.0, 2830.0, 10008.0, 2387.0, 7664.0, 10557.0, 1823.0, 1974.0, 3992.0, 5386.0, 4927.0, 5937.0, 5381.0, 4746.0, 1449.0, 1200.0, 7437.0, 4364.0, 2698.0, 2720.0, 4221.0, 8846.0, 4079.0, 4490.0, 8271.0, 10376.0, 9625.0, 11032.0, 2493.0, 11068.0, 4921.0, 11411.0, 9691.0, 7036.0, 559.0, 11380.0, 6031.0, 6674.0, 11009.0, 10695.0, 8983.0, 413.0, 10084.0, 2463.0, 11592.0]",22.1343219447881,277.0
4678,4600,sc0.09,54,"[4678.0, 11456.0, 11369.0, 12177.0, 13393.0, 10018.0, 12742.0, 9494.0, 12063.0, 10378.0, 9738.0, 9194.0, 10334.0, 11285.0, 9692.0, 11726.0, 9474.0, 10291.0, 10545.0, 10254.0, 13255.0, 12686.0, 12806.0, 10809.0, 10583.0, 11561.0, 11329.0, 11122.0, 4422.0, 2094.0, 1658.0, 2158.0, 4274.0, 1819.0, 4285.0, 2345.0, 274.0, 1109.0, 3875.0, 942.0, 2975.0, 4087.0, 721.0, 777.0, 1549.0, 2086.0, 1906.0, 2298.0, 2085.0, 1842.0, 575.0, 472.0, 2879.0, 1689.0, 1060.0, 1068.0, 1637.0, 3433.0, 1584.0, 1740.0, 3212.0, 4016.0, 3722.0, 4269.0, 985.0, 4281.0, 1904.0, 4409.0, 3750.0, 2720.0, 206.0, 4398.0, 2333.0, 2580.0, 4261.0, 4139.0, 3483.0, 152.0, 3907.0, 973.0, 4420.0, 4600.0]","[21940.0, 142880.0, 142623.0, 144979.0, 148591.0, 138603.0, 146695.0, 137093.0, 144660.0, 139650.0, 137797.0, 136265.0, 139536.0, 142369.0, 137660.0, 143698.0, 137043.0, 139402.0, 140175.0, 139295.0, 148166.0, 146510.0, 146875.0, 140970.0, 140289.0, 143185.0, 142503.0, 141896.0, 11737.0, 5403.0, 4279.0, 5571.0, 11045.0, 4683.0, 11080.0, 6062.0, 727.0, 2830.0, 10008.0, 2387.0, 7664.0, 10557.0, 1823.0, 1974.0, 3992.0, 5386.0, 4927.0, 5937.0, 5381.0, 4746.0, 1449.0, 1200.0, 7437.0, 4364.0, 2698.0, 2720.0, 4221.0, 8846.0, 4079.0, 4490.0, 8271.0, 10376.0, 9625.0, 11032.0, 2493.0, 11068.0, 4921.0, 11411.0, 9691.0, 7036.0, 559.0, 11380.0, 6031.0, 6674.0, 11009.0, 10695.0, 8983.0, 413.0, 10084.0, 2463.0, 11592.0]",22.1343219447881,277.0
